Identifier,Temperature,Generated Caption,Term Value,Uncertainty Value,Response
patient_image,0.4724137931034483,Diagnosis: Atypical squamous proliferation and possible low-grade squamous intraepithelial lesion.,0.9571177959442139,0.914235532283783,Ductal
patient_image,0.4724137931034483,Examined tissue: Breast parenchyma with fibroadenoma.,0.9566342234611511,0.9132684469223022,Ductal
patient_image,0.4724137931034483,Examined tissue: Right breast with high-grade DCIS and invasive carcinoma.,0.9597620368003845,0.919524073600769,Ductal
patient_image,0.4724137931034483,"Examined tissue: Right breast lumpectomy showing atypical ductal hyperplasia, ADH, and DCIS.",0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.4724137931034483,Diagnosis: Benign breast parenchyma with atypical epithelium.,0.9548162817955017,0.9096325039863586,Ductal
patient_image,0.4724137931034483,"Examined tissue: Benign tissue with benign epithelium, benign stroma, and benign glands.",0.956308901309967,0.9126178622245789,Ductal
patient_image,0.4724137931034483,"Diagnosis: High-grade pleomorphic sarcoma, likely malignant fibrous histiocytoma.",0.9569571614265442,0.9139143228530884,Ductal
patient_image,0.4724137931034483,"Diagnosis: High-grade serous carcinoma of the ovary, fallopian tube, and peritoneum.",0.960212230682373,0.9204244017601013,Ductal
patient_image,0.4724137931034483,"Examined tissue: Right breast tissue showing atypical proliferation, carcinoma.",0.9600626826286316,0.9201253652572632,Ductal
patient_image,0.4724137931034483,"Diagnosis: High-grade serous carcinoma, psammoma body-positive.",0.9590010046958923,0.9180019497871399,Ductal
patient_image,0.5237931034482759,Examined tissue: Bone fragment with benign lesion.,0.9591543078422546,0.9183086156845093,Ductal
patient_image,0.5237931034482759,"Diagnosis: Right breast mass, ER / PR positive, HER2 equivocal.",0.9588471055030823,0.9176942110061646,Ductal
patient_image,0.5237931034482759,"Diagnosis: High-grade B-cell lymphoma, likely DLBCL with CD10 expression.",0.9559813141822815,0.9119626879692078,Ductal
patient_image,0.5237931034482759,Examined tissue: Right breast tissue showing atypical lobular hyperplasia.,0.9582261443138123,0.9164522886276245,Ductal
patient_image,0.5237931034482759,Diagnosis: High-grade serous carcinoma of the ovary.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.5237931034482759,Diagnosis: High-grade DCIS and atypical ductal hyperplasia in breast tissue.,0.9551520943641663,0.9103041887283325,Ductal
patient_image,0.5237931034482759,"Examined tissue: Right supraclavicular lymph node, left axillary lymph node, and right breast.",0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.5237931034482759,Diagnosis: Benign prostatic tissue with atypical glands.,0.959307074546814,0.9186141490936279,Ductal
patient_image,0.5237931034482759,"Diagnosis: High-grade sarcomatoid carcinoma with positive CK7, CK20, CK7 / CK20, CK7 / CK20, CK7 / CK20.",0.9564718008041382,0.9129436612129211,Ductal
patient_image,0.5237931034482759,Diagnosed with chronic inflammation and fibrosis in left breast tissue.,0.9583821892738342,0.9167643785476685,Ductal
patient_image,0.5237931034482759,Diagnosis: Atypical squamous proliferation and possible low-grade squamous intraepithelial lesion.,0.9571177959442139,0.914235532283783,Ductal
patient_image,0.5237931034482759,Examined tissue: Breast parenchyma with fibroadenoma.,0.9566342234611511,0.9132684469223022,Ductal
patient_image,0.5237931034482759,"Examined tissue: Right breast with high-grade DCIS and invasive carcinoma, ER and PR positive.",0.9597620368003845,0.919524073600769,Ductal
patient_image,0.5237931034482759,"Summary: Summary: Right breast cancer with ductal carcinoma in situ, ER and PR positive, HER2 overexpressed.",0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.5237931034482759,Diagnosis: Benign breast parenchyma with atypical epithelium.,0.9548162817955017,0.9096325039863586,Ductal
patient_image,0.5237931034482759,"Examined tissue: Benign liver mass lesion, benign lymph node, benign lymph node.",0.956308901309967,0.9126178622245789,Ductal
patient_image,0.5237931034482759,"Diagnosis: High-grade pleomorphic sarcoma, likely malignant fibrous histiocytoma.",0.9569571614265442,0.9139143228530884,Ductal
patient_image,0.5237931034482759,"Diagnosis: High-grade serous carcinoma of the ovary, fallopian tube, and peritoneum.",0.960212230682373,0.9204244017601013,Ductal
patient_image,0.5237931034482759,"Examined tissue: Right breast tissue showing atypical proliferation, carcinoma.",0.9600626826286316,0.9201253652572632,Ductal
patient_image,0.5237931034482759,"Diagnosis: Right breast tissue showing atypical proliferation, carcinoma in situ, and invasive carcinoma.",0.9590010046958923,0.9180019497871399,Ductal
patient_image,0.5751724137931035,Examined tissue: Bone fragment with benign lesion.,0.9591543078422546,0.9183086156845093,Ductal
patient_image,0.5751724137931035,"Diagnosis: Right ovarian mass, high-grade serous carcinoma with extensive necrosis.",0.9588471055030823,0.9176942110061646,Ductal
patient_image,0.5751724137931035,"Examined tissue shows a benign fibroepithelial lesion, consistent with previous biopsy results.",0.9559813141822815,0.9119626879692078,Ductal
patient_image,0.5751724137931035,Examined tissue: Right breast biopsy showing atypical lobular hyperplasia.,0.9582261443138123,0.9164522886276245,Ductal
patient_image,0.5751724137931035,Diagnosis: High-grade serous carcinoma of the ovary.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.5751724137931035,Diagnosis: High-grade DCIS and atypical ductal hyperplasia in breast tissue.,0.9551520943641663,0.9103041887283325,Ductal
patient_image,0.5751724137931035,"Examined tissue: Right supraclavicular lymph node, left breast mass.",0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.5751724137931035,Diagnosis: Benign prostatic tissue with atypical glands.,0.959307074546814,0.9186141490936279,Ductal
patient_image,0.5751724137931035,"Diagnosis: High-grade sarcomatoid carcinoma with positive CK7, CK20, CK7 / CK20, CK7 / CK20, CK7 / CK20.",0.9564718008041382,0.9129436612129211,Ductal
patient_image,0.5751724137931035,Diagnosed with chronic inflammation and fibrosis in left breast tissue.,0.9583821892738342,0.9167643785476685,Ductal
patient_image,0.5751724137931035,Diagnosis: Atypical squamous proliferation and possible low-grade squamous intraepithelial lesion.,0.9571177959442139,0.914235532283783,Ductal
patient_image,0.5751724137931035,Examined tissue: Breast parenchyma with fibroadenoma.,0.9566342234611511,0.9132684469223022,Ductal
patient_image,0.5751724137931035,"Examined tissue: Right breast with high-grade DCIS and invasive carcinoma, ER and PR positive.",0.9597620368003845,0.919524073600769,Ductal
patient_image,0.5751724137931035,"Summary: Summary: Right breast cancer identified as invasive ductal carcinoma, ER and PR positive, HER2 overexpressed.",0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.5751724137931035,Diagnosis: Benign breast parenchyma with atypical epithelium.,0.9548162817955017,0.9096325039863586,Ductal
patient_image,0.5751724137931035,"Examined tissue: Benign liver mass lesion, benign lymph node, benign lymph node.",0.956308901309967,0.9126178622245789,Ductal
patient_image,0.5751724137931035,"Diagnosis: High-grade pleomorphic sarcoma, breast origin.",0.9569571614265442,0.9139143228530884,Ductal
patient_image,0.5751724137931035,Diagnosis: Well-differentiated adenocarcinoma in the examined tissue.,0.960212230682373,0.9204244017601013,Ductal
patient_image,0.5751724137931035,"Examined tissue: Right breast tissue showing atypical proliferation, carcinoma.",0.9600626826286316,0.9201253652572632,Ductal
patient_image,0.5751724137931035,"Diagnosis: Right breast tissue showing atypical proliferation, carcinoma in situ, and invasive carcinoma.",0.9590010046958923,0.9180019497871399,Ductal
patient_image,0.626551724137931,Examined tissue: Bone fragment with benign lesion.,0.9591543078422546,0.9183086156845093,Ductal
patient_image,0.626551724137931,Diagnosis: Poorly differentiated carcinoma of the breast with signet ring cell features.,0.9588471055030823,0.9176942110061646,Ductal
patient_image,0.626551724137931,Examined tissue shows a benign neoplasm.,0.9559813141822815,0.9119626879692078,Ductal
patient_image,0.626551724137931,Examined tissue: Right breast biopsy showing atypical lobular hyperplasia.,0.9582261443138123,0.9164522886276245,Ductal
patient_image,0.626551724137931,Diagnosis: High-grade serous carcinoma of the ovary.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.626551724137931,Diagnosis: High-grade DCIS and atypical ductal hyperplasia in breast tissue.,0.9551520943641663,0.9103041887283325,Ductal
patient_image,0.626551724137931,"Examined tissue: Right supraclavicular lymph node, left breast; carcinoma-free.",0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.626551724137931,Diagnosis: Benign prostatic tissue with atypical glands.,0.959307074546814,0.9186141490936279,Ductal
patient_image,0.626551724137931,"Diagnosis: High-grade sarcomatoid carcinoma with positive PAX8, CAM5.2, CK7, ER, PR, AR.",0.9564718008041382,0.9129436612129211,Ductal
patient_image,0.626551724137931,Diagnosed with chronic inflammation and fibrosis in left breast parenchyma.,0.9583821892738342,0.9167643785476685,Ductal
patient_image,0.626551724137931,Diagnosis: Atypical squamous proliferation and possible low-grade squamous intraepithelial lesion.,0.9571177959442139,0.914235532283783,Ductal
patient_image,0.626551724137931,"Diagnosed with a high-grade carcinoma; positive for CK7, CK20, CK7, ER, PR, and GATA3.",0.9566342234611511,0.9132684469223022,Ductal
patient_image,0.626551724137931,Examined tissue: Right lower lobe wedge biopsy.,0.9597620368003845,0.919524073600769,Ductal
patient_image,0.626551724137931,"Summary: Summary: Right breast cancer identified as invasive ductal carcinoma, ER and PR positive, HER2 overexpressed.",0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.626551724137931,"Diagnosis: Benign lesion of the breast, with atypical ductal hyperplasia present.",0.9548162817955017,0.9096325039863586,Ductal
patient_image,0.626551724137931,"Examined tissue: Benign liver mass lesion, benign lymph node, potential lymph node.",0.956308901309967,0.9126178622245789,Ductal
patient_image,0.626551724137931,"Diagnosis: High-grade pleomorphic sarcoma, breast origin.",0.9569571614265442,0.9139143228530884,Ductal
patient_image,0.626551724137931,Diagnosis: Well-differentiated adenocarcinoma in the examined tissue.,0.960212230682373,0.9204244017601013,Ductal
patient_image,0.626551724137931,"Examined tissue: Right breast tissue showing atypical proliferation, carcinoma.",0.9600626826286316,0.9201253652572632,Ductal
patient_image,0.626551724137931,"Diagnosis: Right breast tissue showing atypical proliferation, carcinoma in situ, and invasive carcinoma.",0.9590010046958923,0.9180019497871399,Ductal
patient_image,0.6779310344827586,Examined tissue: Bone fragment with benign lesion.,0.9591543078422546,0.9183086156845093,Ductal
patient_image,0.6779310344827586,Diagnosis: Poorly differentiated carcinoma of the breast with signet ring cell features.,0.9588471055030823,0.9176942110061646,Ductal
patient_image,0.6779310344827586,Examined tissue shows a benign neoplasm.,0.9559813141822815,0.9119626879692078,Ductal
patient_image,0.6779310344827586,Examined tissue: Right breast biopsy showing atypical lobular hyperplasia.,0.9582261443138123,0.9164522886276245,Ductal
patient_image,0.6779310344827586,Diagnosis: High-grade serous carcinoma of the ovary.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.6779310344827586,"Diagnosis: High-grade DCIS and atypical ductal proliferation, with positive estrogen receptor and progesterone receptor status.",0.9551520943641663,0.9103041887283325,Ductal
patient_image,0.6779310344827586,Examined tissue: Right supraclavicular lymph node revealed atypical lymphoid infiltrate with CD3 positive T lymphocytes.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.6779310344827586,Diagnosis: Benign prostatic tissue with atypical glands.,0.959307074546814,0.9186141490936279,Ductal
patient_image,0.6779310344827586,Diagnosis: No malignancy detected on the tissue sample.,0.9564718008041382,0.9129436612129211,Ductal
patient_image,0.6779310344827586,Diagnosed with chronic inflammation and fibrosis in left breast parenchyma.,0.9583821892738342,0.9167643785476685,Ductal
patient_image,0.6779310344827586,Diagnosis: Atypical squamous proliferation and possible low-grade squamous intraepithelial lesion.,0.9571177959442139,0.914235532283783,Ductal
patient_image,0.6779310344827586,"Diagnosed with a high-grade carcinoma; positive for CK7, CK20, CK7, ER, PR, and AR.",0.9566342234611511,0.9132684469223022,Ductal
patient_image,0.6779310344827586,Examined tissue: Right lower lobe wedge biopsy.,0.9597620368003845,0.919524073600769,Ductal
patient_image,0.6779310344827586,"Summary: Summary: Right breast cancer identified, left breast biopsy reveals ADH, LCIS, and ALH.",0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.6779310344827586,"Diagnosis: Benign lesion of the breast, with atypical ductal hyperplasia present.",0.9548162817955017,0.9096325039863586,Ductal
patient_image,0.6779310344827586,"Examined tissue: Benign liver mass lesion, benign lymph node, potential lymph node.",0.956308901309967,0.9126178622245789,Ductal
patient_image,0.6779310344827586,"Diagnosis: High-grade pleomorphic sarcoma, breast origin.",0.9569571614265442,0.9139143228530884,Ductal
patient_image,0.6779310344827586,Diagnosis: Well-differentiated adenocarcinoma in the examined tissue.,0.960212230682373,0.9204244017601013,Ductal
patient_image,0.6779310344827586,"Examined tissue: Right breast tissue showing atypical proliferation, carcinoma.",0.9600626826286316,0.9201253652572632,Ductal
patient_image,0.6779310344827586,Diagnosis: Right breast tissue showing low-grade phyllodes tumor.,0.9590010046958923,0.9180019497871399,Ductal
patient_image,0.7293103448275863,Examined tissue: Bone fragment with benign lesion.,0.9591543078422546,0.9183086156845093,Ductal
patient_image,0.7293103448275863,"Diagnosis: Poorly differentiated carcinoma of the breast with signet ring cell features, positive CK7 and GATA3.",0.9588471055030823,0.9176942110061646,Ductal
patient_image,0.7293103448275863,Examined tissue shows a benign neoplasm.,0.9559813141822815,0.9119626879692078,Ductal
patient_image,0.7293103448275863,Examined tissue: Right breast biopsy showing DCIS with areas of low-grade carcinoma.,0.9582261443138123,0.9164522886276245,Ductal
patient_image,0.7293103448275863,Diagnosis: High-grade serous carcinoma of the ovary.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.7293103448275863,Diagnosis: Atypical adenomatous hyperplasia with adenomatous component.,0.9551520943641663,0.9103041887283325,Ductal
patient_image,0.7293103448275863,Examined tissue: Right supraclavicular lymph node revealed atypical lymphoid infiltrate with CD3 positive T lymphocytes.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.7293103448275863,"Diagnosis: Right lower lobe mass, with areas of mucin and hemorrhage.",0.959307074546814,0.9186141490936279,Ductal
patient_image,0.7293103448275863,Diagnosis: No malignancy detected on breast tissue examination.,0.9564718008041382,0.9129436612129211,Ductal
patient_image,0.7293103448275863,Diagnosed with chronic inflammation and fibrosis in left breast parenchyma.,0.9583821892738342,0.9167643785476685,Ductal
patient_image,0.7293103448275863,Found: No significant changes in the examined tissue.,0.9571177959442139,0.914235532283783,Ductal
patient_image,0.7293103448275863,"Diagnosed with a high-grade carcinoma; positive for CK7, ER, PR.",0.9566342234611511,0.9132684469223022,Ductal
patient_image,0.7293103448275863,"Examined tissue: Right lower lobe wedge, showing acinar and papillary differentiation, carcinoma in situ.",0.9597620368003845,0.919524073600769,Ductal
patient_image,0.7293103448275863,"Summary: Summary: Right breast cancer identified, left breast biopsy reveals ADH, LCIS, and ALH.",0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.7293103448275863,"Diagnosis: Benign lesion of the breast, with atypical ductal hyperplasia present.",0.9548162817955017,0.9096325039863586,Ductal
patient_image,0.7293103448275863,Examined tissue shows atypical melanocytic proliferation with pagetoid spread.,0.956308901309967,0.9126178622245789,Ductal
patient_image,0.7293103448275863,"Diagnosis: High-grade pleomorphic sarcoma, breast origin.",0.9569571614265442,0.9139143228530884,Ductal
patient_image,0.7293103448275863,"Pathology reveals benign prostatic tissue, with benign epithelium and stroma.",0.960212230682373,0.9204244017601013,Ductal
patient_image,0.7293103448275863,Examined tissue: Right breast tissue showing a focal area of atypical ductal hyperplasia.,0.9600626826286316,0.9201253652572632,Ductal
patient_image,0.7293103448275863,"Examined tissue: Right breast tissue shows carcinoma, positive for estrogen receptor.",0.9590010046958923,0.9180019497871399,Ductal
patient_image,0.7806896551724138,Examined tissue: Bone fragment with benign lesion.,0.9591543078422546,0.9183086156845093,Ductal
patient_image,0.7806896551724138,"Diagnosis: Poorly differentiated carcinoma of the breast with signet ring cell features, positive CK7 and GATA3.",0.9588471055030823,0.9176942110061646,Ductal
patient_image,0.7806896551724138,Examined tissue shows a benign neoplasm.,0.9559813141822815,0.9119626879692078,Ductal
patient_image,0.7806896551724138,Examined tissue: Right lung biopsy showing nodular adenocarcinoma and emphysema.,0.9582261443138123,0.9164522886276245,Ductal
patient_image,0.7806896551724138,Diagnosis: High-grade serous carcinoma of the ovary.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.7806896551724138,Diagnosis: Breast tissue showing complex and atypical ductal hyperplasia.,0.9551520943641663,0.9103041887283325,Ductal
patient_image,0.7806896551724138,Examined tissue: Right supraclavicular lymph node revealed atypical lymphoid infiltrate with CD3 positive T lymphocytes.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.7806896551724138,"Diagnosis: Right lower lobe mass, high-grade squamous intraepithelial lesion.",0.959307074546814,0.9186141490936279,Ductal
patient_image,0.7806896551724138,Diagnosis: No malignancy detected on breast tissue examination.,0.9564718008041382,0.9129436612129211,Ductal
patient_image,0.7806896551724138,Diagnosed with chronic inflammation and fibrosis in left breast parenchyma.,0.9583821892738342,0.9167643785476685,Ductal
patient_image,0.7806896551724138,"Found high-grade and non-high-grade DCIS, with carcinoma details.",0.9571177959442139,0.914235532283783,Ductal
patient_image,0.7806896551724138,"Diagnosed with a high-grade carcinoma; positive for CK7, ER, and PR.",0.9566342234611511,0.9132684469223022,Ductal
patient_image,0.7806896551724138,"Examined tissue: Right lower lobe wedge, showing acinar and papillary differentiation, carcinoma in situ.",0.9597620368003845,0.919524073600769,Ductal
patient_image,0.7806896551724138,"Summary: Summary: Right breast cancer identified, left breast biopsy reveals ADH, LCIS, and ALH.",0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.7806896551724138,Pathology report indicates necrosis within a non-neoplastic follicular cyst.,0.9548162817955017,0.9096325039863586,Ductal
patient_image,0.7806896551724138,Examined tissue shows atypical melanocytic proliferation with pagetoid spread.,0.956308901309967,0.9126178622245789,Ductal
patient_image,0.7806896551724138,"Diagnosis: High-grade pleomorphic sarcoma, breast origin.",0.9569571614265442,0.9139143228530884,Ductal
patient_image,0.7806896551724138,"Pathology reveals benign prostatic tissue, adenocarcinoma, and high-grade PIN.",0.960212230682373,0.9204244017601013,Ductal
patient_image,0.7806896551724138,Examined tissue: Right breast tissue showing a focal area of atypical ductal hyperplasia.,0.9600626826286316,0.9201253652572632,Ductal
patient_image,0.7806896551724138,"Examined tissue: Right breast tissue shows carcinoma, positive for estrogen receptor.",0.9590010046958923,0.9180019497871399,Ductal
patient_image,0.8320689655172414,Examined tissue: Bone fragment with benign lesion.,0.9591543078422546,0.9183086156845093,Ductal
patient_image,0.8320689655172414,"Examined tissue showed atypical lymphoid aggregate with CD20, CD10, PAX5, BCL2, BCL6 positivity.",0.9588471055030823,0.9176942110061646,Ductal
patient_image,0.8320689655172414,Examined tissue shows a benign neoplasm.,0.9559813141822815,0.9119626879692078,Ductal
patient_image,0.8320689655172414,Examined tissue: Right lung biopsy showing nodular adenocarcinoma and emphysema.,0.9582261443138123,0.9164522886276245,Ductal
patient_image,0.8320689655172414,Diagnosis: High-grade serous carcinoma of the ovary.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.8320689655172414,Diagnosis: Breast tissue showing complex and atypical ductal hyperplasia.,0.9551520943641663,0.9103041887283325,Ductal
patient_image,0.8320689655172414,Examined tissue: Right supraclavicular lymph node revealed atypical lymphoid infiltrate with CD3 positive T lymphocytes.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.8320689655172414,"Diagnosis: Right lower lobe mass, high-grade squamous intraepithelial lesion.",0.959307074546814,0.9186141490936279,Ductal
patient_image,0.8320689655172414,Diagnosis: No malignancy detected on breast tissue examination.,0.9564718008041382,0.9129436612129211,Ductal
patient_image,0.8320689655172414,Diagnosed with chronic inflammation and fibrosis in left breast parenchyma.,0.9583821892738342,0.9167643785476685,Ductal
patient_image,0.8320689655172414,"Found high-grade and non-high-grade DCIS, with carcinoma details.",0.9571177959442139,0.914235532283783,Ductal
patient_image,0.8320689655172414,"Diagnosed with a high-grade carcinoma; positive for CK7, ER, and PR.",0.9566342234611511,0.9132684469223022,Ductal
patient_image,0.8320689655172414,"Examined tissue: Right middle lobe wedge, showing no residual tumor.",0.9597620368003845,0.919524073600769,Ductal
patient_image,0.8320689655172414,"Summary: Summary: Right liver segment 6 mass, no abnormalities found in left liver segment.",0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.8320689655172414,Pathology report indicates necrosis within a non-neoplastic follicular cyst.,0.9548162817955017,0.9096325039863586,Ductal
patient_image,0.8320689655172414,Examined tissue shows atypical melanocytic proliferation with pagetoid spread.,0.956308901309967,0.9126178622245789,Ductal
patient_image,0.8320689655172414,Summary: Reactive changes and benign tumor bed changes in benign breast tissue; carcinoma not present.,0.9569571614265442,0.9139143228530884,Ductal
patient_image,0.8320689655172414,"Pathology reveals benign prostatic tissue, adenocarcinoma, and high-grade PIN.",0.960212230682373,0.9204244017601013,Ductal
patient_image,0.8320689655172414,Examined tissue: Right breast excision showing a follicular cyst.,0.9600626826286316,0.9201253652572632,Ductal
patient_image,0.8320689655172414,Examined tissue: Right breast tissue shows carcinoma.,0.9590010046958923,0.9180019497871399,Ductal
patient_image,0.883448275862069,Examined tissue: Bone fragment exhibiting benign lesion.,0.9591543078422546,0.9183086156845093,Ductal
patient_image,0.883448275862069,"Examined tissue; result: Necrosis of gastric mucosa with atypical lymphoid infiltrates, suggesting high-grade B-cell lymphoma.",0.9588471055030823,0.9176942110061646,Ductal
patient_image,0.883448275862069,Examined tissue shows absence of tumor.,0.9559813141822815,0.9119626879692078,Ductal
patient_image,0.883448275862069,Examined tissue: Right lung biopsy showing nodular adenocarcinoma and emphysema.,0.9582261443138123,0.9164522886276245,Ductal
patient_image,0.883448275862069,Diagnosis: High-grade serous carcinoma of the ovary.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.883448275862069,Diagnosis: Breast tissue showing complex and atypical ductal hyperplasia.,0.9551520943641663,0.9103041887283325,Ductal
patient_image,0.883448275862069,Examined tissue: Right supraclavicular lymph node revealed atypical lymphoid infiltrate indicative of CD5 CD5 positive B cell lymphoma.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.883448275862069,"Diagnosis: Right lower lobe mass, high-grade squamous intraepithelial lesion.",0.959307074546814,0.9186141490936279,Ductal
patient_image,0.883448275862069,Diagnosis: No malignancy detected on breast tissue examination.,0.9564718008041382,0.9129436612129211,Ductal
patient_image,0.883448275862069,"Diagnosed with chronic inflammatory changes in the left breast, with possible underlying carcinoma.",0.9583821892738342,0.9167643785476685,Ductal
patient_image,0.883448275862069,"Found high-grade and non-high-grade DCIS, accompanied by atypical proliferation.",0.9571177959442139,0.914235532283783,Ductal
patient_image,0.883448275862069,"Diagnosed with a high-grade carcinoma; positive for CK7, ER, and PR.",0.9566342234611511,0.9132684469223022,Ductal
patient_image,0.883448275862069,"Examined tissue: Right middle lobe wedge, showing no residual tumor.",0.9597620368003845,0.919524073600769,Ductal
patient_image,0.883448275862069,Summary: Summary: Tumor bed-like tumor emboli and tumor emboli observed in tissue expander; confirmed by Dr. R. S.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.883448275862069,"Pathology report indicates necrosis within a non-necrotizing granuloma, consistent with sarcoidosis.",0.9548162817955017,0.9096325039863586,Ductal
patient_image,0.883448275862069,"Examined tissue shows atypical melanocytic proliferation with pagetoid spread, potential of melanoma.",0.956308901309967,0.9126178622245789,Ductal
patient_image,0.883448275862069,Summary: Reactive changes and benign tumor bed changes in benign breast tissue; carcinoma not present.,0.9569571614265442,0.9139143228530884,Ductal
patient_image,0.883448275862069,"Pathology reveals benign prostatic tissue, adenocarcinoma, and high-grade PIN.",0.960212230682373,0.9204244017601013,Ductal
patient_image,0.883448275862069,Examined tissue: Right lung tissue showing a focal area of atypical lymphoid infiltrate.,0.9600626826286316,0.9201253652572632,Ductal
patient_image,0.883448275862069,Lentigo maligna present in skin tissue; positive Melan-A and SOX10 immunostains.,0.9590010046958923,0.9180019497871399,Ductal
patient_image,0.9348275862068965,Examined tissue: Bone fragment exhibiting benign lesion.,0.9591543078422546,0.9183086156845093,Ductal
patient_image,0.9348275862068965,"Examined tissue; result: Necrosis of gastric mucosa with atypical lymphoid infiltrates, suggesting high-grade B-cell lymphoma.",0.9588471055030823,0.9176942110061646,Ductal
patient_image,0.9348275862068965,Examined tissue shows absence of tumor.,0.9559813141822815,0.9119626879692078,Ductal
patient_image,0.9348275862068965,Examined tissue: Right lung biopsy showing nodular adenocarcinoma and emphysema.,0.9582261443138123,0.9164522886276245,Ductal
patient_image,0.9348275862068965,Diagnosis: Superficial nodular basal cell carcinoma; no involvement of deeper layers.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.9348275862068965,Diagnosis: Breast tissue showing complex and atypical ductal hyperplasia.,0.9551520943641663,0.9103041887283325,Ductal
patient_image,0.9348275862068965,"Examined tissue: Right supraclavicular lymph node revealed carcinoma, poorly differentiated; positive for AE1 / AE3, CK7, OSCAR, calretinin and ER.",0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.9348275862068965,"Diagnosis: Right lower lobe mass, high-grade squamous intraepithelial lesion.",0.959307074546814,0.9186141490936279,Ductal
patient_image,0.9348275862068965,Diagnosis: No malignancy detected on breast tissue examination.,0.9564718008041382,0.9129436612129211,Ductal
patient_image,0.9348275862068965,"Diagnosed with chronic inflammatory changes and atypical acinar cells, Gleason score 7.",0.9583821892738342,0.9167643785476685,Ductal
patient_image,0.9348275862068965,"Found high-grade and non-high-grade DCIS, accompanied by atypical glands.",0.9571177959442139,0.914235532283783,Ductal
patient_image,0.9348275862068965,"Diagnosed with a high-grade carcinoma; positive for pancytokeratin, CK7, CK20, CK7 / CK20.",0.9566342234611511,0.9132684469223022,Ductal
patient_image,0.9348275862068965,"Examined tissue: Right middle lobe wedge, showing no residual tumor.",0.9597620368003845,0.919524073600769,Ductal
patient_image,0.9348275862068965,Summary: Summary: Tumor bed-like tumor emboli and tumor emboli observed in tissue expander; confirmed by Dr. R. S.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.9348275862068965,"Pathology report indicates necrosis within a non-necrotizing granuloma, consistent with sarcoidosis.",0.9548162817955017,0.9096325039863586,Ductal
patient_image,0.9348275862068965,Examined tissue shows atypical melanocytic proliferation with involved margins.,0.956308901309967,0.9126178622245789,Ductal
patient_image,0.9348275862068965,Summary: Reactive changes and benign tumor bed changes in benign breast tissue; carcinoma not present.,0.9569571614265442,0.9139143228530884,Ductal
patient_image,0.9348275862068965,"Pathology reveals benign prostatic tissue, adenocarcinoma of the prostate, and evidence of previous radiation.",0.960212230682373,0.9204244017601013,Ductal
patient_image,0.9348275862068965,Examined tissue: Right lung tissue showing a focal area of atypical lymphoid follicle.,0.9600626826286316,0.9201253652572632,Ductal
patient_image,0.9348275862068965,Lentigo maligna present in pigmented actinic keratosis; no evidence of carcinoma.,0.9590010046958923,0.9180019497871399,Ductal
patient_image,0.9862068965517242,"Examined on the liver tissue reveal benign lesion, with chronic inflammation in lamina propria.",0.9591543078422546,0.9183086156845093,Ductal
patient_image,0.9862068965517242,"Examined tissue; result: Necrosis of gastric mucosa with atypical lymphoid infiltrates, suggesting high-grade B-cell lymphoma.",0.9588471055030823,0.9176942110061646,Ductal
patient_image,0.9862068965517242,Examined tissue shows absence of tumor.,0.9559813141822815,0.9119626879692078,Ductal
patient_image,0.9862068965517242,Examined tissue: Right lung biopsy showing nodular adenocarcinoma and emphysema.,0.9582261443138123,0.9164522886276245,Ductal
patient_image,0.9862068965517242,Diagnosis: Superficial nodular basal cell carcinoma; no involvement of deeper layers.,0.9567959308624268,0.9135919213294983,Ductal
patient_image,0.9862068965517242,Diagnosis: Breast tissue showing complex and atypical ductal intraductal papilloma.,0.9551520943641663,0.9103041887283325,Ductal
patient_image,0.9862068965517242,"Examined tissue: Right supraclavicular lymph node revealed carcinoma, poorly differentiated; positive for AE1 / AE3, CK7, OSCAR, calretinin and ER.",0.9567959308624268,0.9135919213294983,Ductal
